segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PALMIRA,192.168.45.211,PARQUEADERO PRADO,True,False,,,2026-01-29T09:53:52.642532,,False,ttl_ok
PALMIRA,192.168.45.40,PRADO IGLESIA II,True,False,,,2026-01-29T09:53:52.658165,,False,ttl_ok
PALMIRA,192.168.34.47,MUNICIPAL II,True,False,,,2026-01-29T09:53:52.730439,,False,ttl_ok
PALMIRA,192.168.34.77,TAT CLUB CAMPESTRE,True,False,,,2026-01-29T09:53:52.786945,,False,ttl_ok
PALMIRA,192.168.34.21,MARIACANO,True,False,,,2026-01-29T09:53:52.788366,,False,ttl_ok
PALMIRA,192.168.34.49,POPULAR MODELO II,True,False,,,2026-01-29T09:53:52.796697,,False,ttl_ok
PALMIRA,192.168.34.61,7 AGOSTO II,True,False,,,2026-01-29T09:53:52.806442,,False,ttl_ok
PALMIRA,192.168.34.113,PARAISO,True,False,,,2026-01-29T09:53:52.822215,,False,ttl_ok
PALMIRA,192.168.34.41,MUNICIPAL,True,False,,,2026-01-29T09:53:52.865091,,False,ttl_ok
PALMIRA,192.168.34.145,SUPERMARDEN DEL BOSQUE,True,False,,,2026-01-29T09:53:52.890164,,False,ttl_ok
PALMIRA,192.168.34.37,HACIENDA BUENOS AIRES,True,False,,,2026-01-29T09:53:52.890267,,False,ttl_ok
PALMIRA,192.168.21.189,LLANO GRANDE PLAZA,True,False,,,2026-01-29T09:53:52.921665,,False,ttl_ok
PALMIRA,192.168.21.109,GALERIA II,True,False,,,2026-01-29T09:53:52.978230,,False,ttl_ok
PALMIRA,192.168.21.67,TAT SENDEROS DE LA ITALIA,True,False,,,2026-01-29T09:53:52.994027,,False,ttl_ok
PALMIRA,192.168.45.22,TULIPANES DE LA ITALIA,True,False,,,2026-01-29T09:53:53.045316,,False,ttl_ok
PALMIRA,192.168.21.216,SENDEROS DE LA ITALIA,True,False,,,2026-01-29T09:53:53.144006,,False,ttl_ok
PALMIRA,192.168.21.40,TAT SIST RESERVAS DE LA ITALIA,True,False,,,2026-01-29T09:53:53.180525,,False,ttl_ok
PALMIRA,192.168.21.59,PARQUE DE LA ITALIA PPAL,True,False,,,2026-01-29T09:53:53.248724,,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.33,EL HOYO,False,False,,,2026-01-29T09:53:53.348431,,False,win_fail_rc=0
PALMIRA,192.168.21.123,UNICENTRO,True,False,,,2026-01-29T09:53:53.418251,,False,ttl_ok
PALMIRA,192.168.45.228,PARQUE EL PRADO,True,False,,,2026-01-29T09:53:53.473638,,False,ttl_ok
PALMIRA,192.168.45.220,EMILIA VII,True,False,,,2026-01-29T09:53:53.549979,,False,ttl_ok
PALMIRA,192.168.45.170,PRADO LA ROCHELA,True,False,,,2026-01-29T09:53:53.669278,,False,ttl_ok
PALMIRA,192.168.45.215,PANADERIA FRAY LUIS AMIGO,True,False,,,2026-01-29T09:53:53.730243,,False,ttl_ok
PALMIRA,192.168.45.217,INDEPENDENCIA,True,False,,,2026-01-29T09:53:53.776954,,False,ttl_ok
CANDELARIA,192.168.40.115,TAT INTERNET VICTORIA,False,False,,,2026-01-29T09:53:53.795225,,False,win_fail_rc=0
PALMIRA,10.100.1.18,OLIMPICO III,True,False,,,2026-01-29T09:53:53.841603,,False,ttl_ok
PALMIRA,192.168.21.55,CEMENTERIO CENTRAL PALMIRA,True,False,,,2026-01-29T09:53:53.849789,,False,ttl_ok
CANDELARIA,192.168.40.25,COMERCIO V.GORGONA,False,False,,,2026-01-29T09:53:53.854115,,False,win_fail_rc=0
CANDELARIA,192.168.42.21,FINAL PEREIRA JUANCHITO,False,False,,,2026-01-29T09:53:53.895011,,False,win_fail_rc=0
PALMIRA,192.168.21.102,LAS MERCEDES II,True,False,,,2026-01-29T09:53:53.909711,,False,ttl_ok
PALMIRA,192.168.45.214,EMILIA IGLESIA,True,False,,,2026-01-29T09:53:53.918316,,False,ttl_ok
PALMIRA,192.168.45.196,SANTA BARBARA,True,False,,,2026-01-29T09:53:53.922093,,False,ttl_ok
CANDELARIA,192.168.40.35,CALLE CENTRAL EL CARMELO,False,False,,,2026-01-29T09:53:53.932212,,False,win_fail_rc=0
PALMIRA,192.168.15.46,ZAMORANO IV,True,False,,,2026-01-29T09:53:53.958019,,False,ttl_ok
PALMIRA,192.168.15.25,LA COSECHA III,True,False,,,2026-01-29T09:53:53.988765,,False,ttl_ok
PALMIRA,192.168.15.28,ALAMEDA III,True,False,,,2026-01-29T09:53:53.997373,,False,ttl_ok
CANDELARIA,192.168.40.49,SAN JOAQUIN PPAL,False,False,,,2026-01-29T09:53:54.010108,,False,win_fail_rc=0
PALMIRA,192.168.15.22,ZAMORANO X,True,False,,,2026-01-29T09:53:54.013720,,False,ttl_ok
PALMIRA,192.168.15.23,ZAMORANO ANTENA,True,False,,,2026-01-29T09:53:54.014223,,False,ttl_ok
PALMIRA,192.168.15.20,COOPERADORES,True,False,,,2026-01-29T09:53:54.056804,,False,ttl_ok
PALMIRA,192.168.15.83,ZAMORANO III,True,False,,,2026-01-29T09:53:54.065693,,False,ttl_ok
CANDELARIA,192.168.36.22,T.A.T CONJUNTO VIENTOS DE CIUD,False,False,,,2026-01-29T09:53:54.067924,,False,win_fail_rc=0
